,book_id,tag_id
57754,6753,25151
57757,6753,1659
57758,6753,24805
57759,6753,27693
57762,6753,19835
57764,6753,25149
57765,6753,9638
57767,6753,7658
57768,6753,8069
57770,6753,21111
57773,6753,10094
57776,6753,2690
57777,6753,9484
57778,6753,22330
57780,6753,6122
57781,6753,15067
57783,6753,10093
57785,6753,22376
57786,6753,12868
57787,6753,12869
57789,6753,20781
57794,6753,28740
57796,6753,30766
57797,6753,27678
57798,6753,24060
57800,6759,30574
57801,6759,8717
57802,6759,11743
57803,6759,11557
57804,6759,22743
57805,6759,1416
57806,6759,7457
57807,6759,18367
57808,6759,30521
57811,6759,15048
57812,6759,5207
57815,6759,18326
57816,6759,22330
57819,6759,18045
57820,6759,30672
57821,6759,9477
57822,6759,8067
57823,6759,26837
57824,6759,24080
57825,6759,10197
57826,6759,11590
57827,6759,21989
57829,6759,22753
57830,6759,236
57831,6759,9484
57834,6759,12868
57836,6759,21374
57838,6759,12948
57840,6759,9403
57841,6759,4949
57842,6759,10059
57844,6759,11834
57845,6759,2312
57846,6759,10210
57847,6759,7404
57849,6759,9040
57850,6759,12869
57852,6759,31656
57853,6759,251
57856,6759,9221
57858,6759,10064
57859,6759,30445
57860,6759,2104
57861,6759,26636
57862,6759,18292
57863,6759,24960
57865,6759,19524
57866,6759,21915
57867,6759,20288
57868,6759,7725
57869,6759,8344
57870,6759,20774
57872,6759,1659
57873,6759,25506
57874,6759,24060
57875,6759,20731
57876,6759,3389
57877,6759,30573
57878,6759,23157
57881,6759,20279
57882,6759,23040
57883,6759,32080
57885,6759,22733
57887,6759,25152
57890,6759,28582
57891,6759,2271
57892,6759,10093
57895,6759,32099
57896,6759,12680
57899,6759,24338
57901,6819,11743
57902,6819,8717
57904,6819,11305
57905,6819,8055
57906,6819,22743
57908,6819,18326
57909,6819,8067
57910,6819,5751
57913,6819,17213
57916,6819,26771
57918,6819,22034
57922,6819,27669
57923,6819,18318
57924,6819,16203
57925,6819,10644
57929,6819,4949
57930,6819,32586
57931,6819,22753
57932,6819,10210
57933,6819,28300
57934,6819,25151
57935,6819,20288
57936,6819,923
57937,6819,10197
57938,6819,1659
57939,6819,26894
57940,6819,3371
57942,6819,1416
57944,6819,19524
57946,6819,20279
57947,6819,18896
57951,6819,1642
57952,6819,24080
57955,6819,3216
57956,6819,8069
57961,6819,5776
57964,6819,10094
57965,6819,24993
57966,6819,18292
57967,6819,22333
57968,6819,31430
57969,6819,24517
57970,6819,7009
57971,6819,15169
57972,6819,1128
57974,6819,30573
57975,6819,5444
57976,6819,9886
57980,6819,5051
57981,6819,31557
57982,6819,5765
57983,6819,15698
57984,6819,15798
57991,6819,25506
57992,6819,12940
57993,6819,30551
57994,6819,31505
57997,6819,24992
57998,6819,27398
57999,6819,8683
58001,6820,8717
58002,6820,11743
58004,6820,16203
58005,6820,11305
58006,6820,8055
58007,6820,22743
58010,6820,5751
58011,6820,18367
58014,6820,8067
58015,6820,22034
58016,6820,9052
58017,6820,18045
58018,6820,20939
58019,6820,11590
58020,6820,9221
58022,6820,30521
58024,6820,22753
58026,6820,10644
58027,6820,7852
58028,6820,18318
58029,6820,10197
58031,6820,1416
58032,6820,32586
58033,6820,5066
58034,6820,26771
58035,6820,941
58036,6820,31505
58038,6820,25151
58039,6820,3216
58041,6820,30672
58042,6820,603
58043,6820,10210
58045,6820,19017
58046,6820,26138
58047,6820,9477
58048,6820,5058
58050,6820,25152
58051,6820,10094
58053,6820,28300
58054,6820,32302
58056,6820,22333
58059,6820,5075
58060,6820,25147
58062,6820,10093
58063,6820,25149
58068,6820,11503
58069,6820,25506
58073,6820,18896
58074,6820,1128
58079,6820,8517
58080,6820,19524
58081,6820,5481
58082,6820,11834
58083,6820,5746
58084,6820,10658
58085,6820,4514
58086,6820,18377
58088,6820,3371
58089,6820,25167
58090,6820,11579
58091,6820,5444
58092,6820,27556
58093,6820,24997
58094,6820,24996
58097,6820,8656
58098,6820,21915
58099,6820,11455
58100,6853,30574
58101,6853,20939
58102,6853,8717
58103,6853,11743
58105,6853,11557
58106,6853,6750
58107,6853,15048
58108,6853,27199
58112,6853,5207
58114,6853,1642
58115,6853,12680
58116,6853,8055
58117,6853,7725
58121,6853,10951
58125,6853,3392
58127,6853,3371
58131,6853,4949
58133,6853,30358
58135,6853,28880
58136,6853,25148
58137,6853,8429
58138,6853,15060
58139,6853,9336
58140,6853,10197
58141,6853,3379
58142,6853,23787
58145,6853,8076
58148,6853,8527
58149,6853,22753
58150,6853,20957
58151,6853,25147
58152,6853,12035
58154,6853,6729
58156,6853,12135
58159,6853,8428
58160,6853,20774
58162,6853,3358
58164,6853,24993
58165,6853,8067
58167,6853,21412
58168,6853,22034
58169,6853,25146
58170,6853,20849
58177,6853,12948
58181,6853,22944
58182,6853,18284
58183,6853,21815
58184,6853,25150
58186,6853,4076
58187,6853,14408
58191,6853,32586
58193,6853,25145
58194,6853,5608
58197,6853,13792
58199,6853,25822
58201,6854,20939
58202,6854,16184
58204,6854,15048
58205,6854,27199
58207,6854,8517
58208,6854,11557
58209,6854,28642
58210,6854,20926
58211,6854,5207
58212,6854,10951
58213,6854,12680
58215,6854,28645
58218,6854,1642
58220,6854,9221
58222,6854,15067
58223,6854,20989
58224,6854,10954
58225,6854,26138
58226,6854,1659
58227,6854,22743
58228,6854,3371
58229,6854,17213
58231,6854,3392
58232,6854,15060
58233,6854,29076
58234,6854,23787
58235,6854,30358
58239,6854,3377
58241,6854,10210
58243,6854,12663
58244,6854,6766
58246,6854,8527
58249,6854,20957
58251,6854,15169
58252,6854,25147
58253,6854,6729
58254,6854,13794
58255,6854,8428
58256,6854,22753
58258,6854,1691
58260,6854,20662
58264,6854,21412
58267,6854,20986
58269,6854,24993
58271,6854,5481
58274,6854,13792
58275,6854,23788
58279,6854,28637
58283,6854,22034
58284,6854,23037
58286,6854,18284
58287,6854,16188
58288,6854,25152
58290,6854,10093
58291,6854,8533
58292,6854,26207
58293,6854,25149
58294,6854,24995
58297,6854,21815
58298,6854,27306
58299,6854,16183
58300,6858,30574
58302,6858,16184
58303,6858,11743
58304,6858,15048
58305,6858,27199
58306,6858,6750
58308,6858,26138
58309,6858,8717
58310,6858,11557
58311,6858,8517
58312,6858,20926
58314,6858,12680
58316,6858,7725
58317,6858,28645
58320,6858,8055
58321,6858,9221
58322,6858,10954
58323,6858,20994
58325,6858,18045
58327,6858,3389
58329,6858,20989
58332,6858,9336
58333,6858,10197
58334,6858,29076
58335,6858,15060
58337,6858,3392
58338,6858,6766
58340,6858,30358
58342,6858,10210
58344,6858,3379
58346,6858,3377
58348,6858,8076
58349,6858,13794
58350,6858,28637
58351,6858,22753
58352,6858,1540
58353,6858,8533
58354,6858,12135
58355,6858,1691
58357,6858,20849
58358,6858,20774
58359,6858,15169
58360,6858,8428
58363,6858,21412
58365,6858,25146
58366,6858,20662
58368,6858,17667
58369,6858,23788
58370,6858,9360
58371,6858,24993
58372,6858,14408
58374,6858,5608
58375,6858,22034
58376,6858,21815
58378,6858,22689
58381,6858,13792
58382,6858,16773
58384,6858,27306
58390,6858,27927
58391,6858,18520
58392,6858,24960
58393,6858,27535
58394,6858,23037
58395,6858,10093
58396,6858,3809
58405,6862,8055
58406,6862,5751
58407,6862,18367
58408,6862,22743
58409,6862,18326
58411,6862,5207
58412,6862,5058
58413,6862,19030
58414,6862,236
58415,6862,19017
58416,6862,22034
58417,6862,5073
58418,6862,8067
58419,6862,10644
58421,6862,251
58422,6862,15211
58423,6862,5776
58425,6862,4949
58426,6862,12948
58427,6862,10641
58428,6862,5078
58429,6862,923
58430,6862,9221
58432,6862,1659
58433,6862,248
58437,6862,261
58439,6862,14487
58440,6862,5072
58441,6862,5746
58443,6862,20288
58444,6862,10932
58445,6862,20774
58449,6862,19586
58450,6862,272
58451,6862,10658
58452,6862,10210
58453,6862,487
58457,6862,12600
58458,6862,1642
58459,6862,18525
58460,6862,22689
58462,6862,19034
58463,6862,20849
58464,6862,25149
58468,6862,25147
58470,6862,10093
58472,6862,15169
58473,6862,3389
58474,6862,25151
58475,6862,9886
58476,6862,23931
58477,6862,5051
58479,6862,5747
58481,6862,5775
58482,6862,18990
58484,6862,31557
58485,6862,15362
58486,6862,5765
58488,6862,27666
58490,6862,26138
58492,6862,237
58493,6862,4985
58495,6862,8069
58496,6862,21344
58497,6862,500
58498,6862,24370
58499,6862,2372
58501,6867,8717
58502,6867,11557
58505,6867,5207
58506,6867,7457
58507,6867,22743
58508,6867,11743
58511,6867,11590
58513,6867,18367
58516,6867,5751
58520,6867,26256
58522,6867,32917
58524,6867,236
58526,6867,18045
58527,6867,9886
58528,6867,30521
58529,6867,10644
58530,6867,5051
58531,6867,21989
58533,6867,5776
58535,6867,18318
58537,6867,7404
58539,6867,15169
58540,6867,251
58543,6867,20774
58547,6867,941
58549,6867,17213
58552,6867,20288
58554,6867,32586
58555,6867,26735
58557,6867,31430
58558,6867,254
58561,6867,18640
58562,6867,13207
58563,6867,5746
58564,6867,3371
58565,6867,26257
58566,6867,20282
58567,6867,10197
58568,6867,7852
58570,6867,4985
58571,6867,20570
58573,6867,27535
58574,6867,11497
58575,6867,22733
58576,6867,10658
58578,6867,11221
58583,6867,5775
58584,6867,923
58585,6867,25144
58587,6867,20939
58588,6867,20279
58590,6867,27847
58594,6867,5090
58595,6867,22352
58596,6867,14064
58597,6867,29316
58598,6867,25149
58599,6867,12869
58600,6870,30574
58601,6870,11743
58603,6870,11557
58605,6870,8055
58607,6870,22743
58611,6870,18326
58613,6870,251
58614,6870,22034
58617,6870,15211
58618,6870,18045
58622,6870,5776
58623,6870,9221
58624,6870,248
58626,6870,12948
58627,6870,923
58628,6870,26138
58629,6870,261
58631,6870,30358
58632,6870,30521
58634,6870,1642
58635,6870,254
58636,6870,32586
58637,6870,272
58639,6870,18318
58640,6870,26735
58644,6870,24526
58645,6870,4985
58646,6870,10658
58647,6870,19586
58648,6870,20288
58649,6870,8517
58650,6870,18640
58652,6870,10197
58653,6870,20279
58654,6870,7457
58658,6870,487
58659,6870,24517
58660,6870,3392
58661,6870,25150
58662,6870,25147
58665,6870,8069
58666,6870,3371
58667,6870,10210
58668,6870,24995
58669,6870,25114
58671,6870,31505
58672,6870,5481
58673,6870,22168
58674,6870,20781
58678,6870,18525
58680,6870,15169
58681,6870,5090
58682,6870,21111
58683,6870,25438
58684,6870,26740
58685,6870,31557
58688,6870,5775
58689,6870,18001
58691,6870,8070
58692,6870,247
58693,6870,25152
58694,6870,25151
58695,6870,783
58696,6870,237
58700,6872,30574
58701,6872,11743
58703,6872,240
58704,6872,236
58706,6872,5751
58707,6872,11557
58708,6872,251
58710,6872,17213
58711,6872,18326
58712,6872,18367
58713,6872,15924
58714,6872,22034
58715,6872,30358
58717,6872,5207
58718,6872,22743
58720,6872,8067
58721,6872,10644
58724,6872,254
58728,6872,5776
58729,6872,10197
58730,6872,10658
58731,6872,20939
58734,6872,18318
58738,6872,10641
58739,6872,29076
58740,6872,32586
58743,6872,14821
58744,6872,8070
58748,6872,31155
58749,6872,20774
58751,6872,20288
58754,6872,8517
58755,6872,267
58756,6872,11978
58757,6872,5746
58761,6872,5754
58762,6872,26138
58763,6872,9602
58764,6872,7457
58765,6872,15169
58766,6872,25152
58767,6872,25149
58768,6872,10932
58769,6872,237
58772,6872,19030
58773,6872,10817
58774,6872,5775
58775,6872,5075
58776,6872,247
58777,6872,5090
58779,6872,25150
58781,6872,22545
58782,6872,25147
58783,6872,20994
58784,6872,10093
58785,6872,26735
58788,6872,25148
58790,6872,250
58793,6872,31557
58794,6872,473
58795,6872,13446
58796,6872,30819
58797,6872,930
58799,6872,15582
58800,6882,8717
58801,6882,21689
58802,6882,11743
58803,6882,4605
58805,6882,19733
58808,6882,3611
58809,6882,12553
58810,6882,5207
58811,6882,8517
58812,6882,14552
58814,6882,4615
58815,6882,30574
58817,6882,24348
58822,6882,19742
58826,6882,9221
58827,6882,21989
58828,6882,18045
58832,6882,4949
58833,6882,4594
58837,6882,31155
58841,6882,17213
58843,6882,31505
58846,6882,32586
58851,6882,4600
58852,6882,31265
58853,6882,1642
58856,6882,26126
58858,6882,4568
58860,6882,2104
58865,6882,450
58866,6882,20939
58868,6882,27535
58870,6882,27556
58871,6882,10932
58872,6882,9484
58875,6882,3608
58876,6882,21915
58877,6882,14257
58880,6882,22545
58881,6882,19737
58882,6882,22944
58883,6882,12503
58884,6882,20570
58885,6882,29653
58886,6882,4496
58889,6882,3614
58890,6882,5481
58891,6882,9477
58892,6882,14752
58895,6882,20125
58899,6882,23208
58900,6900,30574
58902,6900,11557
58903,6900,21689
58905,6900,21773
58908,6900,15626
58909,6900,5207
58912,6900,23471
58914,6900,19742
58916,6900,1642
58918,6900,22753
58919,6900,27095
58920,6900,4615
58921,6900,11590
58923,6900,28384
58924,6900,28341
58925,6900,9221
58926,6900,30521
58928,6900,9147
58929,6900,18045
58931,6900,18130
58937,6900,27535
58939,6900,1659
58940,6900,20849
58941,6900,21989
58943,6900,7404
58945,6900,11497
58946,6900,19738
58947,6900,9148
58948,6900,24526
58949,6900,11505
58951,6900,9886
58954,6900,25114
58955,6900,12600
58956,6900,20824
58957,6900,26251
58959,6900,12948
58961,6900,3389
58962,6900,24960
58964,6900,15642
58965,6900,33114
58966,6900,25630
58967,6900,12315
58968,6900,26246
58969,6900,5090
58970,6900,17213
58973,6900,2277
58974,6900,4600
58975,6900,5051
58976,6900,3392
58978,6900,25506
58980,6900,23465
58982,6900,10197
58984,6900,25647
58986,6900,27111
58987,6900,4587
58989,6900,25438
58990,6900,5180
58992,6900,1128
58993,6900,13207
58994,6900,10210
58995,6900,1945
58997,6900,923
59001,6952,26138
59002,6952,18919
59005,6952,7457
59007,6952,12175
59008,6952,4949
59009,6952,22743
59010,6952,240
59011,6952,5207
59012,6952,19860
59016,6952,1659
59017,6952,1642
59018,6952,18367
59020,6952,236
59021,6952,14467
59022,6952,8055
59023,6952,17640
59025,6952,26735
59026,6952,8067
59028,6952,18326
59029,6952,251
59032,6952,11590
59034,6952,5051
59035,6952,10862
59038,6952,31133
59039,6952,32686
59040,6952,20849
59041,6952,17645
59043,6952,9221
59044,6952,923
59046,6952,8209
59048,6952,32586
59051,6952,248
59052,6952,8717
59053,6952,11221
59055,6952,2928
59056,6952,14370
59057,6952,17653
59058,6952,11497
59060,6952,11644
59061,6952,10859
59062,6952,18913
59064,6952,27535
59065,6952,10197
59067,6952,17676
59071,6952,17638
59072,6952,20774
59074,6952,20288
59076,6952,32724
59078,6952,17644
59081,6952,26194
59083,6952,25152
59084,6952,18318
59085,6952,20622
59087,6952,25195
59089,6952,22689
59092,6952,18664
59093,6952,28269
59094,6952,3371
59099,6952,8150
59101,6969,7457
59102,6969,30574
59104,6969,11557
59105,6969,26138
59106,6969,7404
59107,6969,5207
59112,6969,7563
59115,6969,22753
59116,6969,11590
59117,6969,509
59118,6969,7423
59119,6969,5751
59120,6969,22034
59122,6969,3445
59124,6969,14527
59125,6969,7478
59126,6969,1642
59127,6969,10641
59128,6969,4949
59129,6969,25596
59131,6969,30521
59133,6969,20849
59134,6969,20774
59135,6969,6750
59139,6969,26256
59141,6969,236
59142,6969,3392
59143,6969,9221
59145,6969,10210
59146,6969,7417
59148,6969,24960
59153,6969,22689
59154,6969,18326
59156,6969,3371
59157,6969,251
59159,6969,2104
59160,6969,31505
59161,6969,5775
59163,6969,29316
59164,6969,12948
59166,6969,10093
59169,6969,9477
59172,6969,25765
59174,6969,25151
59175,6969,26194
59176,6969,29355
59178,6969,18640
59179,6969,17217
59180,6969,11644
59181,6969,18318
59183,6969,11643
59184,6969,30573
59186,6969,28525
59189,6969,9886
59192,6969,25152
59193,6969,3377
59194,6969,31859
59195,6969,32586
59198,6969,9638
59199,6969,23349
59200,6976,30574
59202,6976,8717
59204,6976,5207
59205,6976,6750
59210,6976,1659
59211,6976,8055
59213,6976,12948
59216,6976,28921
59217,6976,21989
59218,6976,22753
59219,6976,32686
59222,6976,28204
59224,6976,9221
59227,6976,3389
59228,6976,20774
59229,6976,3392
59231,6976,3371
59232,6976,9886
59233,6976,18367
59234,6976,18326
59235,6976,15169
59237,6976,4959
59238,6976,4985
59239,6976,9477
59240,6976,25647
59241,6976,25438
59242,6976,3379
59245,6976,28215
59250,6976,3377
59251,6976,11776
59252,6976,32708
59253,6976,8346
59255,6976,15174
59256,6976,4968
59257,6976,15553
59259,6976,14064
59260,6976,25147
59263,6976,11978
59264,6976,6729
59266,6976,2326
59268,6976,14764
59269,6976,9484
59271,6976,30766
59272,6976,22816
59273,6976,18640
59274,6976,18284
59275,6976,23993
59280,6976,11243
59281,6976,25144
59283,6976,5180
59284,6976,25145
59285,6976,19316
59286,6976,19817
59287,6976,11305
59288,6976,18318
59289,6976,25149
59291,6976,28964
59292,6976,22376
59296,6976,22552
59298,6976,1684
59299,6976,17105
59300,7035,30574
59301,7035,20939
59302,7035,11743
59303,7035,1746
59304,7035,8717
59305,7035,27199
59308,7035,5509
59309,7035,2012
59312,7035,22743
59313,7035,9221
59314,7035,21616
59315,7035,3389
59316,7035,11557
59319,7035,3371
59320,7035,3392
59321,7035,1659
59322,7035,8429
59323,7035,1642
59324,7035,12948
59326,7035,19571
59329,7035,3379
59330,7035,8428
59331,7035,8427
59335,7035,1750
59336,7035,21989
59337,7035,22753
59338,7035,3377
59339,7035,20957
59341,7035,8533
59342,7035,20849
59343,7035,5481
59344,7035,10197
59346,7035,3358
59348,7035,6750
59351,7035,10644
59352,7035,9360
59353,7035,32686
59357,7035,20986
59358,7035,15169
59359,7035,25147
59360,7035,22944
59361,7035,12663
59363,7035,20774
59364,7035,25152
59367,7035,18284
59368,7035,134
59369,7035,617
59375,7035,14764
59376,7035,10093
59377,7035,24997
59378,7035,24996
59380,7035,11803
59382,7035,11978
59388,7035,5751
59389,7035,609
59390,7035,30358
59392,7035,18051
59393,7035,14752
59394,7035,30766
59395,7035,20956
59397,7035,29980
59398,7035,27965
59401,7036,20939
59403,7036,1746
59404,7036,27199
59405,7036,8717
59407,7036,20926
59408,7036,5509
59409,7036,8517
59410,7036,5207
59412,7036,11557
59413,7036,9336
59416,7036,3371
59417,7036,9221
59418,7036,8429
59419,7036,3389
59420,7036,3392
59426,7036,8067
59427,7036,1750
59429,7036,17213
59432,7036,20989
59433,7036,8427
59434,7036,3377
59435,7036,20957
59436,7036,15067
59438,7036,3358
59441,7036,615
59444,7036,10197
59445,7036,20963
59447,7036,20774
59449,7036,32686
59450,7036,20849
59452,7036,5481
59453,7036,20986
59454,7036,611
59457,7036,12663
59458,7036,9343
59459,7036,25152
59460,7036,25150
59463,7036,18051
59464,7036,11803
59465,7036,22944
59467,7036,15169
59468,7036,10644
59470,7036,27535
59471,7036,9360
59472,7036,4949
59473,7036,617
59474,7036,8656
59476,7036,20956
59477,7036,11630
59478,7036,162
59480,7036,26138
59481,7036,9347
59482,7036,17553
59483,7036,19570
59484,7036,11590
59485,7036,25153
59486,7036,14764
59487,7036,20288
59488,7036,941
59489,7036,25149
59492,7036,25146
59493,7036,25145
59494,7036,18282
59496,7036,8425
59498,7036,27339
59499,7036,24996
59500,7039,30574
59501,7039,20939
59503,7039,1746
59508,7039,8517
59509,7039,5207
59510,7039,5509
59511,7039,22743
59512,7039,11557
59513,7039,9336
59514,7039,20994
59515,7039,21616
59516,7039,3389
59517,7039,3371
59521,7039,3392
59522,7039,8429
59523,7039,1659
59524,7039,18045
59525,7039,8055
59527,7039,8067
59529,7039,19571
59530,7039,15067
59531,7039,8427
59533,7039,1750
59534,7039,22753
59536,7039,21989
59537,7039,8428
59538,7039,3377
59539,7039,8533
59540,7039,20957
59542,7039,3358
59543,7039,20849
59544,7039,615
59545,7039,18367
59549,7039,8656
59551,7039,10197
59552,7039,6750
59554,7039,15169
59555,7039,32686
59556,7039,20986
59557,7039,5481
59559,7039,11503
59560,7039,11803
59561,7039,12680
59565,7039,22944
59568,7039,25149
59569,7039,24996
59570,7039,18284
59571,7039,9886
59572,7039,609
59573,7039,29076
59574,7039,18054
59575,7039,10210
59576,7039,8527
59577,7039,10094
59578,7039,11978
59579,7039,23349
59581,7039,5057
59582,7039,18187
59583,7039,17553
59584,7039,30521
59586,7039,14764
59587,7039,20288
59589,7039,30766
59590,7039,25145
59591,7039,9343
59592,7039,11658
59594,7039,24991
59595,7039,11630
59598,7039,25153
59600,7053,30574
59601,7053,20939
59602,7053,11743
59603,7053,1746
59605,7053,2012
59606,7053,8717
59607,7053,20926
59611,7053,22743
59612,7053,9336
59613,7053,3371
59615,7053,5207
59616,7053,3389
59617,7053,15048
59620,7053,19571
59621,7053,20994
59624,7053,8055
59625,7053,18045
59626,7053,8067
59629,7053,1659
59631,7053,8427
59633,7053,20989
59635,7053,3377
59636,7053,22034
59638,7053,8533
59639,7053,20957
59640,7053,615
59644,7053,162
59645,7053,20849
59647,7053,21989
59648,7053,20774
59650,7053,11503
59651,7053,20963
59652,7053,12680
59653,7053,20986
59657,7053,10197
59661,7053,9343
59663,7053,27535
59664,7053,18054
59665,7053,32586
59669,7053,20956
59670,7053,29980
59671,7053,22753
59672,7053,5751
59673,7053,25151
59674,7053,25150
59676,7053,32686
59678,7053,28839
59680,7053,4915
59683,7053,17552
59684,7053,1834
59685,7053,24880
59689,7053,25147
59690,7053,24997
59691,7053,18051
59693,7053,22816
59694,7053,20949
59695,7053,11776
59698,7053,19570
59699,7053,19572
59700,7058,30574
59701,7058,20939
59704,7058,8717
59705,7058,27199
59707,7058,20926
59709,7058,8517
59711,7058,21616
59712,7058,9336
59713,7058,11557
59714,7058,3389
59717,7058,5207
59721,7058,12948
59724,7058,1659
59725,7058,17213
59726,7058,8427
59727,7058,1642
59728,7058,15067
59729,7058,3377
59732,7058,8055
59734,7058,22034
59735,7058,1750
59736,7058,8067
59737,7058,162
59738,7058,30521
59739,7058,20989
59740,7058,20963
59741,7058,22753
59743,7058,18367
59744,7058,11503
59747,7058,8533
59749,7058,20849
59751,7058,10210
59752,7058,20957
59754,7058,5481
59758,7058,20774
59759,7058,27535
59760,7058,18284
59761,7058,18051
59762,7058,11803
59764,7058,12680
59766,7058,5751
59767,7058,22689
59768,7058,18054
59769,7058,25148
59770,7058,32686
59771,7058,8656
59774,7058,21617
59775,7058,11590
59776,7058,25150
59777,7058,25147
59778,7058,25149
59779,7058,11978
59780,7058,134
59781,7058,15060
59783,7058,25144
59786,7058,18187
59788,7058,18180
59789,7058,20956
59791,7058,8425
59794,7058,24880
59795,7058,19572
59796,7058,1350
59798,7058,25151
59799,7058,6122
59800,7061,30574
59801,7061,20939
59802,7061,11743
59803,7061,8717
59804,7061,1746
59805,7061,4949
59806,7061,11557
59807,7061,27199
59808,7061,20926
59809,7061,8517
59812,7061,9336
59813,7061,5509
59814,7061,2012
59816,7061,1642
59817,7061,1659
59818,7061,3389
59819,7061,15048
59822,7061,20989
59825,7061,3392
59826,7061,22034
59827,7061,9221
59828,7061,12948
59830,7061,17213
59831,7061,21989
59833,7061,22753
59834,7061,21616
59835,7061,8428
59836,7061,8533
59837,7061,4959
59838,7061,4985
59839,7061,1416
59840,7061,1750
59841,7061,20957
59843,7061,11590
59844,7061,10197
59845,7061,22689
59847,7061,20774
59849,7061,10644
59851,7061,6750
59853,7061,32686
59854,7061,20849
59855,7061,8427
59856,7061,12680
59857,7061,30521
59858,7061,18367
59860,7061,8656
59861,7061,4968
59863,7061,609
59864,7061,20963
59865,7061,12035
59866,7061,19571
59867,7061,5481
59870,7061,9360
59872,7061,27535
59873,7061,30358
59874,7061,611
59875,7061,923
59877,7061,20288
59879,7061,5051
59880,7061,9484
59881,7061,12869
59882,7061,11658
59883,7061,18284
59884,7061,25146
59885,7061,25153
59886,7061,25506
59887,7061,9477
59888,7061,25145
59890,7061,25151
59891,7061,25150
59892,7061,11978
59893,7061,22944
59894,7061,12663
59895,7061,20662
59900,7062,30574
59901,7062,8717
59902,7062,31155
59903,7062,21689
59904,7062,19733
59905,7062,12452
59907,7062,23026
59908,7062,10891
59909,7062,11557
59910,7062,19742
59911,7062,22743
59912,7062,5207
59913,7062,4605
59914,7062,12553
59915,7062,4615
59916,7062,11743
59917,7062,10932
59918,7062,18045
59919,7062,31186
59922,7062,30521
59923,7062,3611
59924,7062,19738
59925,7062,4949
59926,7062,12472
59927,7062,23028
59929,7062,31175
59930,7062,32586
59931,7062,9477
59932,7062,9484
59935,7062,4600
59938,7062,28740
59939,7062,20849
59940,7062,14764
59941,7062,2277
59942,7062,18367
59947,7062,22034
59948,7062,4594
59950,7062,12473
59952,7062,3392
59953,7062,22689
59954,7062,8055
59955,7062,923
59956,7062,15048
59957,7062,30843
59958,7062,29316
59959,7062,4587
59960,7062,3605
59961,7062,4607
59963,7062,10886
59964,7062,19744
59965,7062,7334
59967,7062,1474
59969,7062,15169
59970,7062,10644
59972,7062,17213
59976,7062,1642
59977,7062,1659
59978,7062,10934
59979,7062,30755
59980,7062,4561
59984,7062,24662
59985,7062,22733
59986,7062,8656
59987,7062,2928
59988,7062,21740
59989,7062,8344
59992,7062,2096
59993,7062,27337
59994,7062,8689
59996,7062,31166
59997,7062,11048
59998,7062,25317
59999,7062,27535
60000,7069,11743
60001,7069,11557
60003,7069,18367
60005,7069,22743
60006,7069,22034
60008,7069,240
60009,7069,8067
60010,7069,18326
60012,7069,15048
60013,7069,2277
60018,7069,236
60019,7069,1659
60020,7069,9221
60021,7069,21152
60022,7069,2313
60023,7069,30521
60024,7069,2104
60026,7069,251
60027,7069,22753
60029,7069,18318
60032,7069,9886
60033,7069,18045
60034,7069,923
60037,7069,20849
60038,7069,254
60041,7069,1416
60042,7069,11776
60044,7069,12680
60050,7069,3389
60051,7069,11497
60052,7069,32586
60053,7069,24960
60054,7069,7725
60055,7069,30672
60056,7069,248
60059,7069,31505
60060,7069,11221
60065,7069,10197
60066,7069,15169
60067,7069,22689
60068,7069,11491
60069,7069,17213
60071,7069,30573
60072,7069,2224
60074,7069,3371
60075,7069,2294
60077,7069,25506
60080,7069,4021
60082,7069,20547
60083,7069,5090
60085,7069,2271
60087,7069,25146
60089,7069,11834
60090,7069,11798
60092,7069,14370
60094,7069,199
60095,7069,9484
60098,7069,20302
60099,7069,11766
60101,7073,11743
60102,7073,11557
60104,7073,15453
60105,7073,16524
60106,7073,8717
60107,7073,5207
60108,7073,9221
60110,7073,8055
60111,7073,18367
60112,7073,22753
60114,7073,18326
60115,7073,8067
60117,7073,7327
60118,7073,1416
60122,7073,18045
60123,7073,20774
60125,7073,31656
60126,7073,10644
60127,7073,18318
60128,7073,2313
60129,7073,3358
60136,7073,15835
60137,7073,3392
60138,7073,30521
60139,7073,11503
60140,7073,9484
60141,7073,487
60142,7073,3389
60143,7073,20939
60145,7073,14064
60146,7073,20288
60148,7073,18292
60150,7073,11590
60152,7073,10197
60155,7073,2294
60157,7073,3377
60158,7073,13098
60159,7073,4243
60160,7073,31505
60161,7073,12869
60162,7073,7457
60163,7073,22352
60166,7073,25106
60167,7073,32099
60171,7073,12680
60172,7073,21815
60173,7073,21374
60174,7073,13962
60175,7073,3216
60177,7073,18377
60178,7073,8672
60179,7073,18301
60180,7073,18950
60182,7073,10210
60183,7073,24999
60186,7073,19524
60187,7073,21689
60189,7073,30551
60190,7073,29316
60192,7073,7654
60193,7073,24662
60195,7073,15461
60199,7073,7328
60202,7081,26771
60203,7081,11743
60204,7081,8717
60205,7081,15048
60206,7081,26894
60207,7081,3358
60208,7081,3389
60211,7081,22743
60213,7081,3371
60214,7081,11305
60216,7081,2056
60217,7081,15067
60218,7081,3379
60219,7081,9221
60220,7081,26897
60221,7081,7725
60222,7081,28247
60226,7081,3377
60227,7081,10197
60229,7081,26842
60230,7081,12680
60231,7081,30521
60232,7081,26670
60234,7081,1691
