,goodreads_book_id,tag_id,count
715382,7743175,11372,11
715485,7743783,11503,12
715496,7745031,26837,284
715499,7745031,26894,77
715503,7745031,9221,42
715523,7745031,22034,16
715532,7745031,8055,14
715552,7745031,8067,7
715599,7746259,28663,36
715600,7746259,11743,25
715642,7746259,29550,2
715648,7746259,14852,2
715650,7746259,2770,2
715695,7747064,11305,2420
715703,7747064,11130,480
715723,7747064,29873,113
715724,7747064,22753,112
715730,7747064,18045,91
715761,7747064,22977,42
715764,7747064,9221,39
715773,7747064,24960,36
715790,7747064,7924,30
715801,7747263,4799,260
715808,7747263,22743,142
715817,7747263,22753,54
715822,7747263,9221,37
715840,7747263,29464,19
715871,7747263,27535,10
715936,7747374,32586,95
715986,7747374,28996,49
715988,7747374,32099,48
716022,7766027,25148,54
716024,7766027,25149,49
716027,7766027,25150,46
716046,7766027,1540,30
716047,7766027,9477,30
716112,7775611,14821,29
716123,7775611,21274,13
716140,7775611,1691,6
716152,7775611,10093,5
716205,7775841,3611,22
716209,7775841,22743,16
716216,7775841,25148,10
716218,7775841,4949,9
716229,7775841,4568,6
716236,7775841,6122,5
716240,7775841,10693,5
716241,7775841,7720,5
716244,7775841,30521,4
716260,7775841,24996,3
716271,7775841,24992,3
716282,7775841,15061,3
716294,7776678,20939,813
716316,7776678,20994,44
716322,7776678,8527,28
716335,7776678,22753,18
716337,7776678,25149,18
716358,7776678,19627,13
716420,7778609,25891,22
716425,7778609,11370,15
716458,7778609,14232,7
716466,7778609,16835,6
716468,7778609,24960,5
716469,7778609,22034,5
716490,7778609,31557,4
716542,7778981,17213,34
716553,7778981,18886,27
716579,7778981,21024,19
716645,7779059,26837,28
716646,7779059,1540,27
716660,7779059,8066,19
716662,7779059,25146,18
716673,7779059,25150,14
716701,7783191,11557,36
716752,7783191,19760,5
716761,7783191,27556,4
716762,7783191,2277,4
716770,7783191,20104,4
716808,7783920,16805,56
716830,7783920,1519,18
716858,7783920,3379,11
716929,7785194,28384,10
716969,7785194,5606,5
717012,7785207,21539,72
717022,7785207,10094,41
717056,7785207,27469,15
717063,7785207,32347,13
717068,7785207,11497,11
717069,7785207,24996,11
717074,7785207,21387,10
717085,7785207,17906,9
717091,7785207,1416,8
717105,7791997,22743,630
717121,7791997,30521,152
717140,7791997,20849,80
717204,7797874,27800,69
717226,7797874,29475,25
717253,7797874,24992,12
717268,7797874,26194,9
717289,7797874,25423,8
717307,7800188,22743,133
717310,7800188,18045,89
717311,7800188,29452,81
717422,7801229,10197,34
717451,7801229,5090,20
717461,7801229,29011,16
717494,7812659,30574,113295
717498,7812659,11743,870
717535,7812659,3371,61
717547,7812659,11978,51
717569,7812659,20781,35
717596,7815744,21689,485
717680,7815744,23977,5
717682,7815744,23980,5
717691,7815744,15033,4
717721,7817785,20774,23
717730,7817785,10197,16
717731,7817785,17213,15
717737,7817785,33035,12
717761,7817785,27313,8
717771,7817785,11202,7
717796,7818881,33114,194
717802,7818881,22743,79
717808,7818881,11743,40
717885,7818881,33041,4
717890,7818881,3488,3
717911,7821447,18045,98
717934,7821447,14408,34
717940,7821447,22753,27
717961,7821447,8605,17
717990,7821447,4611,12
717993,7821447,16790,12
718017,7821828,5207,32
718050,7821828,24995,12
718073,7821828,3218,9
718117,7822895,3389,12
718136,7822895,21989,7
718186,7822895,20774,3
718195,7823038,31617,1452
718198,7823038,32623,319
718213,7823038,1980,71
718222,7823038,16846,50
718231,7823038,11136,36
718235,7823038,25147,32
718258,7823038,1078,18
718316,7823678,13547,78
718375,7823678,1086,14
718437,7824322,1128,96
718473,7824322,20731,45
718486,7824322,24995,40
718499,7824768,2828,30
718514,7824768,9738,5
718526,7824768,21689,4
718531,7824768,23816,4
718582,7824768,33803,1
718585,7824768,22634,1
718686,7824997,20657,8
718714,7825557,6895,65
718727,7825557,11151,30
718735,7825557,11161,26
718744,7825557,1542,22
718752,7825557,25149,19
718754,7825557,12448,19
718762,7825557,6449,16
718795,7826116,28610,1745
718824,7826116,3392,54
718888,7826116,5481,15
718892,7826116,3358,14
718909,7827221,30521,49
718926,7827221,25149,27
718928,7827221,10210,24
718942,7827221,671,17
718964,7827221,27166,13
718966,7827221,2104,12
718967,7827221,18054,12
718977,7827221,1128,10
719018,7828781,10210,31
719029,7828781,29082,20
719073,7828781,11503,9
719084,7828781,27016,8
719093,7828781,2132,7
719100,7828882,15980,294
719122,7828882,2499,38
719131,7828882,29779,32
719156,7828882,11503,16
719185,7828882,19863,11
719192,7828882,30177,10
719208,7830126,29011,39
719262,7830126,22689,6
719266,7830126,9638,6
719290,7830126,27186,4
719295,7831145,22983,755
719302,7831145,31617,198
719315,7831145,5207,49
719357,7831145,25149,15
719360,7831145,25150,14
719430,7831742,33012,13
719441,7831742,25149,10
719457,7831742,25822,8
719468,7831742,10213,7
719469,7831742,27470,7
719519,7840156,1542,20
719552,7840156,21003,6
719556,7840156,18284,5
719622,7841446,10210,12
719645,7841446,27000,7
719678,7841446,19294,4
719694,7841677,30574,12712
719704,7841677,4949,52
719715,7841677,17213,21
719718,7841677,11409,18
719783,7841677,12233,5
719828,7842288,10197,92
719915,7849034,11743,45
719924,7849034,33009,31
719965,7849034,13321,13
719966,7849034,24960,12
720010,7849341,22983,49
720019,7849341,30141,38
720058,7849341,22352,13
720097,7853137,11743,168
720101,7853137,29076,64
720118,7853137,1642,22
720124,7853137,5090,17
720130,7853137,10094,14
720135,7853137,20957,13
720151,7853137,9010,10
720215,7853757,30386,25
720226,7853757,12984,20
720233,7853757,15752,17
720267,7853757,6605,8
720280,7853757,21989,6
720283,7853757,9886,6
720353,7856305,16097,10
720364,7856305,25149,8
720366,7856305,21274,8
720392,7856305,8539,6
720411,7857195,11305,61
720417,7857195,17213,51
720418,7857195,3379,50
720425,7857195,1416,37
720450,7857195,3358,19
720468,7857195,31505,13
720521,7862725,22333,26
720539,7862725,17253,14
720551,7862725,11366,10
720555,7862725,17219,10
720573,7862725,20939,8
720599,7863274,26138,356
720603,7863274,3438,92
720609,7863274,30521,68
720632,7863274,10210,25
720644,7863274,1078,20
720779,7863423,11497,10
720793,7863423,29125,10
720813,7864437,25151,288
720818,7864437,30521,237
720828,7864437,24996,176
720831,7864437,26894,167
720872,7864437,11988,74
720890,7864437,18851,64
720891,7864437,5481,63
720932,7870457,7858,13
720950,7870457,7814,9
720962,7870457,30358,6
720988,7870457,11376,4
720999,7879278,11305,478
721013,7879278,10197,66
721046,7879278,12035,19
721066,7879278,3371,13
721132,7894870,13564,3
721183,7894870,24320,1
721194,7896345,30574,50485
721206,7896345,16991,257
721211,7896345,22983,141
721221,7896345,20939,69
721245,7896345,24995,30
721274,7896345,18668,22
721344,7896527,22352,198
721361,7896527,12035,146
721369,7896527,11574,129
721375,7896527,5444,118
721405,7897478,3611,90
721410,7897478,4615,61
721446,7897478,3596,14
721455,7897478,3616,11
721493,7897478,17259,6
721532,7897620,1847,11
721539,7897620,15060,10
721563,7897620,15169,5
721567,7897620,9336,5
721664,7904429,7763,12
721680,7904429,26837,10
721706,7904453,17213,54
721786,7904453,19283,8
721787,7904453,23807,8
721789,7904453,11367,7
721839,7905092,30521,45
721862,7905092,10708,32
721867,7905092,4959,29
721896,7905977,13561,59
721900,7905977,6953,21
721904,7905977,11305,15
721910,7905977,6242,10
721920,7905977,22433,6
721955,7905977,16757,3
721969,7905977,32099,2
721980,7905977,27511,2
721981,7905977,33154,2
721987,7905977,13486,2
721989,7905977,1208,2
722013,7906105,25436,31
722048,7906105,1542,10
722061,7906105,33031,8
722125,7907680,14668,11
722132,7907680,20957,9
722140,7907680,1642,8
722146,7907680,10094,7
722152,7907680,32646,7
722162,7907680,18054,5
722189,7907680,22733,4
722193,7907680,5008,4
722244,7907782,20849,8
722282,7907782,32812,5
722291,7907782,25000,4
722315,7907803,1642,26
722351,7907803,25146,9
722358,7907803,9886,8
722392,7907803,5356,6
722398,7908638,8717,67
722419,7908638,20994,19
722432,7908638,30358,11
722437,7908638,22931,10
722455,7908638,22753,6
722482,7908638,3358,4
722486,7908638,28964,4
722506,7912007,22753,106
722535,7912007,14856,37
722550,7912007,29888,26
722559,7912007,22973,23
722566,7912007,10644,21
722572,7912007,14852,20
722590,7912007,28683,16
722613,7913305,27628,35
722638,7913305,10197,12
722641,7913305,10210,10
722644,7913305,11978,10
722686,7913305,25153,5
722715,7914058,4949,17
722730,7914058,20849,8
722746,7914058,1427,6
722757,7914058,18284,4
722786,7914058,22333,3
722792,7914058,5314,3
722806,7926242,22743,55
722822,7926242,10210,19
722826,7926242,32586,17
722863,7926242,23082,7
722881,7926242,22733,5
722905,7926569,5207,48
722939,7926569,12123,10
722946,7926569,30381,8
722949,7926569,10093,7
722979,7926569,23886,5
722984,7926569,1540,4
723015,7930335,4113,111
723017,7930335,20774,82
723081,7930335,3377,21
723113,7932146,10093,9
723115,7932146,24235,9
723133,7932146,18282,6
723148,7932146,10094,4
723210,7933292,3371,56
723236,7933292,19738,27
723242,7933292,13310,24
723288,7933292,28341,14
723297,7933437,20939,265
723298,7933437,30358,226
723317,7933437,30386,53
723329,7933437,20774,30
723359,7933437,10644,13
723406,7933615,22743,226
723435,7933615,32080,29
723437,7933615,20849,27
723461,7933615,21265,16
723506,7933617,22743,295
723522,7933617,15169,63
723534,7933617,22689,34
723575,7933617,22841,16
723610,7936809,3389,81
723613,7936809,9336,74
723647,7936809,17860,16
723660,7936809,10094,12
723728,7937462,31756,97
723729,7937462,20849,95
723735,7937462,31727,78
723739,7937462,11590,70
723777,7937462,652,37
723785,7937462,27535,33
723819,7937744,5207,17
723839,7937744,11590,8
723895,7937843,8717,8697
723902,7937843,1642,726
723963,7937843,25822,98
723972,7937843,2104,88
724021,7938275,2104,51
724027,7938275,4949,43
724030,7938275,11497,39
724080,7938275,11579,15
724110,7940589,3389,18
724141,7940589,19738,7
724160,7940589,4634,5
724169,7940589,10094,4
724182,7940589,28854,4
724185,7940589,1642,3
724221,7940591,27682,15
724231,7940591,8573,13
724232,7940591,17285,13
724272,7940591,659,6
724273,7940591,27862,6
724284,7940591,28434,5
724287,7940591,22352,4
724293,7940591,29550,4
724329,7942008,13575,6
724354,7942008,16203,3
724357,7942008,22789,3
724364,7942008,20857,3
724385,7942008,19104,2
724397,7942786,22973,738
724520,7945049,30358,27
724526,7945049,15617,23
724576,7945049,22618,9
724580,7945049,9343,9
724588,7945049,831,8
724599,7948230,8527,30
724643,7948230,24662,7
724658,7948230,4968,6
724679,7948230,25630,5
724685,7948230,12613,5
724687,7948230,18989,5
724695,7948945,33114,394
724739,7948945,22977,16
724744,7948945,9477,14
724755,7948945,33045,12
724783,7948945,30852,8
724813,7952502,11906,18
724815,7952502,20849,17
724839,7952502,18045,8
724848,7952502,14064,6
724924,7954556,21556,58
724978,7954556,1691,17
724981,7954556,16276,17
724994,7955881,30574,6388
725013,7955881,25151,37
725026,7955881,24999,18
725065,7955881,2376,8
725066,7955881,1128,7
725109,7959473,9221,74
725110,7959473,28466,71
725127,7959473,3377,27
725181,7959473,8055,7
725188,7959473,12663,7
725253,7963189,24705,18
725258,7963189,783,16
725295,7963208,30574,147
725298,7963208,12452,67
725310,7963208,12948,24
725323,7963208,26126,15
725324,7963208,20774,14
725338,7963208,10094,12
725342,7963208,24992,11
725351,7963208,14064,9
725356,7963208,8656,8
725386,7963208,25152,5
725397,7967299,31723,14
725413,7967299,29011,3
725447,7967299,11382,1
725468,7967299,22645,1
725472,7967299,26164,1
725493,7967299,7899,1
725519,7968243,30521,50
725524,7968243,4561,42
725533,7968243,2424,32
725554,7968243,7457,20
725576,7968243,25148,13
725598,7979073,18867,81
725636,7979073,11454,11
725655,7979073,10094,7
725659,7979073,30521,6
725710,7981206,22743,290
725736,7981206,26138,93
725744,7981206,3371,64
725763,7981206,667,42
725772,7981206,5356,36
725797,7981456,33114,304
725802,7981456,19974,121
725808,7981456,20622,76
725839,7981456,4002,23
725841,7981456,6914,22
725857,7981456,25150,17
725866,7981456,8055,15
725869,7981456,22743,14
725887,7981456,12315,10
725904,7991200,29011,129
725914,7991200,32989,56
725946,7991200,25149,19
726024,7992363,4949,22
726046,7992363,26126,12
726053,7992363,727,11
726055,7992363,18318,10
726073,7992363,5481,7
726089,7992363,10094,5
726093,7992363,32088,5
726133,7992995,22973,28
726162,7992995,10210,17
726179,7992995,27170,14
726183,7992995,29464,13
726221,7993566,14572,11
726226,7993566,10210,10
726247,7993566,31416,6
726250,7993566,26240,6
726263,7993566,21739,4
726306,7997069,1540,37
726336,7997069,11720,10
726438,8008928,20849,7
726455,8008928,18367,5
726489,8008928,18848,4
726491,8008928,32560,4
726501,8034188,15604,122
726505,8034188,9318,45
726510,8034188,32766,28
726558,8034188,25773,7
726565,8034188,26877,6
726573,8034188,30577,5
726622,8038219,10825,32
726646,8038219,18886,15
726649,8038219,1128,14
726663,8038219,12680,11
726701,8044557,12680,73
726735,8044557,17213,12
726751,8044557,22545,9
726762,8044557,17129,7
726769,8044557,20774,6
726779,8044557,24999,5
726791,8044557,9716,5
726795,8045080,8717,414
726841,8045080,6142,11
726849,8045080,10210,9
726874,8045080,1554,6
726921,8046350,18668,34
726922,8046350,17217,31
726955,8046350,5263,11
726987,8046350,22988,7
727003,8046680,10891,42
727010,8046680,25147,22
727071,8046680,22689,3
727128,8058301,10210,66
727158,8058301,15048,29
727194,8069535,30574,2138
727206,8069535,21265,81
727226,8069535,27473,26
727235,8069535,32996,21
727246,8069535,3389,15
727249,8069535,19524,14
727416,8070049,15824,88
727442,8070049,11141,23
727466,8070049,29874,15
727496,8074967,22973,206
727548,8074967,25822,14
727574,8074967,671,10
727580,8074967,4665,10
727606,8086216,9221,16
727612,8086216,18045,12
727616,8086216,17331,9
727623,8086216,8222,7
727635,8086216,8114,5
727647,8086216,14927,3
727660,8086216,8197,3
727668,8086216,7654,2
727670,8086216,26697,2
727680,8086216,21709,2
727682,8086216,8632,2
727685,8086216,7848,2
727700,8087038,11743,47
727741,8087038,14764,6
727748,8087038,29011,5
727800,8087906,8717,492
727812,8087906,29011,233
727860,8087906,25149,38
727886,8087906,26771,26
727888,8087906,14064,25
727897,8099187,19733,120
727928,8099187,10210,19
727937,8099187,17217,13
727951,8099187,3616,10
728023,8100267,15169,28
728024,8100267,9221,27
728082,8100267,25506,7
728093,8100267,29351,6
728095,8100288,21689,99
728128,8100288,25147,5
728165,8100288,23471,2
728168,8100288,3596,2
728175,8100288,25657,2
728231,8100979,11550,17
728261,8100979,32340,9
728304,8105569,19742,22
728308,8105569,22743,19
728320,8105569,4594,12
728322,8105569,11221,11
728346,8105569,21501,5
728351,8105569,2547,5
728368,8105569,22034,3
728376,8105569,15048,3
728412,8110748,15048,5
728422,8110748,1010,4
728425,8110748,7739,3
728446,8110748,19524,2
728506,8112318,32333,42
728555,8112318,26735,8
728563,8112318,11221,7
728579,8112318,11491,5
728607,8113344,27199,48
728648,8113344,25765,8
728666,8113344,6895,5
728667,8113344,25152,5
728731,8113940,32609,25
728791,8113940,31505,9
728816,8130839,32341,59
728829,8130839,33035,25
728832,8130839,24993,24
728836,8130839,14064,23
728848,8130839,11988,16
728880,8130839,11497,10
728908,8135807,10817,76
728918,8135807,11497,39
728922,8135807,6750,37
728928,8135807,1679,30
728943,8135807,18640,21
728955,8135807,2104,17
728956,8135807,11505,17
728984,8135807,33114,11
728989,8135807,722,11
729045,8138071,20774,24
729050,8138071,31756,23
729087,8138071,25150,12
729121,8139321,3371,6
729173,8139321,20288,2
729209,8142508,18045,10
729247,8142508,12464,4
729273,8142508,12948,2
729275,8142508,14552,2
729285,8142508,2158,2
729292,8142508,30705,2
729302,8150317,11557,152
729308,8150317,17213,66
729352,8150317,1540,11
729458,8152697,32963,5
729460,8152697,30521,4
729492,8152697,15906,3
729533,8158992,8055,34
729579,8158992,31756,14
729608,8163161,25223,23
729644,8163161,32095,5
729652,8163161,22590,5
729665,8163161,19140,4
729669,8163161,25818,4
729696,8163722,21689,369
729724,8163722,25562,15
729726,8163722,30521,14
729749,8163722,23471,6
729751,8163722,9477,6
729758,8163722,20166,6
729762,8163722,12948,5
729767,8163722,22330,5
729808,8167094,3392,23
729823,8167094,30756,12
729837,8167094,24714,8
729842,8167094,9477,7
729869,8167094,25150,4
729875,8167094,22818,4
729884,8167094,26862,4
729902,8171378,2305,94
729913,8171378,31647,33
729930,8171378,4737,20
729958,8171378,22618,14
729993,8171378,22390,10
729995,8177526,31745,325
730000,8177526,11305,120
730008,8177526,20763,72
730012,8177526,31617,40
730022,8177526,29452,19
730037,8177526,11497,11
730046,8177526,22753,8
730061,8177526,10758,6
730068,8177526,5263,6
730077,8177526,698,5
730192,8196732,5510,10
730198,8204005,8076,295
730204,8204005,6750,140
730208,8204005,9477,79
730216,8204005,1128,55
730222,8204005,11595,40
730223,8204005,19524,39
730236,8204005,4944,29
730275,8204005,25438,18
730314,8205669,18045,81
730315,8205669,12680,81
730325,8205669,3379,52
730329,8205669,25147,41
730335,8205669,25148,30
730344,8205669,12035,22
730354,8205669,22689,19
730371,8205669,13962,15
730376,8205669,10197,14
730393,8205669,16183,11
730399,8229399,15048,28
730422,8229399,33114,6
730478,8229399,33023,2
730495,8230409,19052,1463
730497,8230409,11557,135
730498,8230409,11305,121
730512,8230409,32989,20
730545,8230409,19142,6
730552,8230409,18045,5
730568,8230409,22789,4
730625,8235178,11590,141
730656,8235178,10094,61
730701,8239301,22743,80
730711,8239301,33825,21
730777,8239301,33819,4
730809,8242117,4949,33
730816,8242117,5207,24
730821,8242117,3377,19
730829,8242117,25151,13
730870,8242117,24997,5
730875,8242117,686,5
730881,8242117,5358,5
730898,8253920,11557,548
730905,8253920,27199,140
730909,8253920,5207,108
730930,8253920,20849,33
730946,8253920,13962,20
731011,8255917,14467,41
731027,8255917,2271,21
731049,8255917,30693,12
731083,8255917,10094,7
731095,8257435,8717,451
731107,8257435,9221,22
731111,8257435,13922,16
731160,8257435,11978,6
731170,8257435,4243,5
731184,8257435,18130,4
731198,8269450,33114,60
731207,8269450,22983,19
731225,8269450,5090,6
731231,8269450,11491,5
731241,8269450,11550,3
731253,8269450,4317,3
731257,8269450,25765,2
731265,8269450,33153,2
731267,8269450,15174,2
731270,8269450,9277,2
731273,8269450,32080,2
731274,8269450,23349,2
731280,8269450,33130,2
731286,8269450,25281,2
731318,8274537,19983,17
731333,8274537,6960,8
731334,8274537,17129,8
731341,8274537,3687,7
731349,8274537,18054,6
731420,8281069,21815,9
731432,8281069,8114,6
731446,8281069,10093,4
731464,8281069,9507,3
731487,8281069,9650,2
731494,8286216,30574,5196
731522,8286216,20926,17
731527,8286216,13173,12
731578,8286216,12948,4
731623,8288246,22753,36
731637,8288246,8055,22
731673,8288246,22983,13
731699,8293938,11743,276
731701,8293938,19974,218
731790,8293938,6977,14
731852,8296140,11978,7
731882,8296140,15169,4
731891,8296140,15315,4
731908,8306745,6953,54
731933,8306745,19524,16
731943,8306745,26897,14
731955,8306745,24960,10
732050,8315872,671,15
732081,8315872,20984,9
732085,8315872,23885,8
732095,8318666,27199,91
732139,8318666,9638,15
732200,8320534,14361,8
732214,8320534,7778,2
732215,8320534,13547,2
732268,8320534,25208,1
732271,8320534,11504,1
732275,8320534,22642,1
732310,8341567,17213,77
732345,8341567,1010,22
732364,8341567,10828,14
732408,8343444,18640,6
732416,8343444,18479,5
732465,8343444,11889,2
732487,8343444,15145,1
732575,8346300,15181,1
732584,8346300,20729,1
732597,8349348,11557,174
732625,8349348,14064,17
732640,8349348,25148,9
732642,8349348,24960,8
732649,8349348,25149,7
732653,8349348,10213,7
732659,8349348,3371,6
732665,8349348,17906,6
732666,8349348,22674,6
732669,8349348,29457,5
732698,8354134,25438,273
732699,8354134,32989,268
732711,8354134,3389,38
732737,8354134,33044,15
732743,8354134,17124,12
732778,8354134,31359,8
732803,8356487,27199,315
732813,8356487,1642,149
732828,8356487,25148,70
732840,8356487,14527,50
732858,8356487,15060,28
732859,8356487,7725,27
732881,8356487,3379,19
732927,8357992,22034,16
732936,8357992,8055,12
732941,8357992,22333,11
732946,8357992,25148,10
732948,8357992,20662,10
732952,8357992,20989,9
732955,8357992,30373,9
732957,8357992,21244,9
732969,8357992,24997,7
733008,8366402,32130,124
733040,8366402,21374,44
733058,8366402,12161,31
733060,8366402,20939,30
733067,8366402,18054,26
733108,8369681,25798,54
733134,8369681,29475,16
733174,8369681,19524,8
733193,8369681,18188,7
733235,8379374,2136,47
733239,8379374,18795,45
733241,8379374,27391,44
733246,8379374,1078,41
733252,8379374,26067,38
733259,8379374,18796,32
733283,8379374,22333,21
733310,8389671,3392,35
733315,8389671,18326,23
733318,8389671,10210,21
733323,8389671,9477,18
733327,8389671,32586,15
733341,8389671,14552,11
733347,8389671,29011,9
733363,8389671,22345,8
733365,8389671,18913,7
733371,8389671,20774,6
733376,8389671,30672,6
733386,8389671,1660,6
733406,8407173,5207,79
733420,8407173,8517,30
733423,8407173,3389,25
733426,8407173,33124,23
733439,8407173,3440,17
733493,8407173,25153,7
733497,8411749,18886,77
733550,8411749,3466,5
733692,8419428,31487,10
733693,8419428,11188,10
733716,8428064,22743,140
733779,8428064,13141,31
733792,8428064,32341,26
733829,8428069,11305,27
733878,8428069,13792,14
733934,8428195,19524,50
733956,8428195,1416,32
734050,8428984,22753,3
734075,8428984,24052,3
734098,8429687,8717,357
734102,8429687,33262,213
734107,8429687,30358,109
734125,8429687,25147,39
734171,8429687,29045,13
734174,8429687,24999,12
734182,8429687,18994,11
734216,8435445,8517,20
734224,8435445,17124,14
734245,8435445,28479,8
734248,8435445,33124,7
734256,8435445,23037,6
734261,8435445,22689,5
734281,8435445,5180,4
734317,8437379,3392,32
734340,8437379,28445,14
734353,8437379,30521,9
734393,8437379,11574,5
734394,8437667,30574,8182
734427,8437667,10197,15
734443,8437667,10210,9
734464,8437667,20957,6
734489,8437667,24996,4
734511,8437913,3371,43
734569,8437913,23037,5
734574,8437913,9360,5
734582,8437913,16099,5
734631,8442457,3392,183
734641,8442457,20570,149
734654,8442457,18326,111
734664,8442457,766,94
734673,8442457,27535,89
734684,8442457,22944,79
734690,8442457,25500,74
734703,8447255,14361,46
734737,8447255,31557,8
734740,8447255,17217,7
734814,8449698,18045,53
734821,8449698,12680,34
734829,8449698,3392,24
734857,8449698,24993,15
734858,8449698,18051,15
734885,8449698,3377,10
734914,8456124,25147,21
734916,8456124,32586,17
734917,8456124,31727,17
734929,8456124,10210,10
734931,8456124,19524,9
734932,8456124,31756,9
734953,8456124,26771,5
735041,8458018,10094,18
735043,8458018,26785,17
735073,8458018,21989,10
735089,8458018,12161,9
735093,8458018,1954,9
735109,8459594,3371,62
735116,8459594,12186,35
735165,8459594,24993,10
735182,8459594,8231,9
735227,8462184,25149,4
735228,8462184,21274,4
735230,8462184,5180,4
735246,8462184,20451,3
735248,8462184,11497,2
735255,8462184,22722,2
735277,8462184,9719,2
735283,8462184,1416,1
735285,8462184,21614,1
735321,8471815,28532,19
735325,8471815,32586,17
735327,8471815,11497,16
735336,8471815,25151,13
735337,8471815,18682,13
735354,8471815,9886,9
735371,8471815,14408,8
735402,8475505,5207,456
735409,8475505,31617,163
735414,8475505,22753,95
735437,8475505,14370,52
735445,8475505,22983,43
735448,8475505,1691,38
735504,8476248,27199,130
735541,8476248,1078,19
735596,8477057,7778,885
735615,8477057,5207,31
735657,8477057,2104,10
735661,8477057,19524,9
735672,8477057,25122,8
735752,8483233,4600,7
735793,8483233,25423,4
735856,8487363,23796,11
735892,8487363,33036,6
735902,8490112,2516,1749
735966,8490112,25765,128
736018,8492319,26163,76
736051,8492319,32159,35
736129,8492768,25151,26
736155,8492768,5606,14
736156,8492768,20502,13
736169,8492768,22689,10
736195,8492825,33114,3536
736214,8492825,17213,232
736231,8492825,15252,155
736263,8492825,29464,70
736266,8492825,747,66
736283,8492825,10539,58
736298,8492856,32989,784
736332,8492856,32996,48
736358,8492856,8076,27
736428,8492907,32586,11
736430,8492907,26837,11
736435,8492907,21732,10
736448,8492907,22545,6
736458,8492907,14064,5
736492,8492907,34033,4
736495,8517008,20939,1844
736506,8517008,12107,107
736548,8517008,442,21
736565,8517008,17442,15
736567,8517008,24996,15
736593,8517008,30373,10
736608,8519822,21527,60
736613,8519822,9221,34
736640,8519822,19983,15
736712,8520362,22753,41
736730,8520362,7305,17
736740,8520362,21685,13
736747,8520362,3377,11
736763,8520362,26830,9
736782,8520362,941,7
736805,8520610,24493,123
736811,8520610,3377,100
736832,8520610,25153,53
736841,8520610,24993,44
736870,8520610,21815,32
736875,8520610,22556,31
736879,8520610,5090,29
736895,8525590,33114,2378
736942,8525590,8408,57
736949,8525590,9477,49
736952,8525590,10081,48
736955,8525590,33023,45
737007,8526694,22111,33
737013,8526694,21438,29
737018,8526694,10197,20
737022,8526694,5207,17
737025,8526694,24807,16
737027,8526694,1774,15
737033,8526694,31037,12
737066,8526694,15316,7
737070,8526694,20849,6
737079,8526694,21869,6
737086,8526694,10932,5
737100,8533018,11557,132
737116,8533018,18045,35
737140,8533018,32586,15
737163,8533018,14461,9
737219,8534799,31713,53
737237,8534799,1128,30
737260,8534799,25148,18
737273,8534799,27611,16
737295,8534899,11305,173
737321,8534899,21024,16
737325,8534899,11550,13
737327,8534899,21900,13
737352,8534899,22330,8
737395,8535273,33114,664
737444,8535273,671,18
737462,8535273,2852,13
737525,8537327,5918,60
737567,8537327,313,25
737583,8537327,6866,20
737605,8539798,5207,25
737655,8539798,19064,4
737691,8539798,15401,2
737702,8542839,32623,136
737709,8542839,11743,63
737714,8542839,31723,44
737716,8542839,17217,40
737718,8542839,5207,34
737730,8542839,11124,24
737731,8542839,22333,23
737737,8542839,25147,18
737787,8542839,9221,6
737820,8546358,10197,62
737841,8546358,21815,29
737856,8546358,29011,21
737861,8546358,25152,18
737877,8546358,11249,15
737896,8554005,11557,308
737928,8554005,3392,35
737934,8554005,25647,30
737936,8554005,12883,30
737943,8554005,3358,24
737956,8554005,19316,20
737968,8554005,5051,15
737981,8554005,8346,12
737988,8554005,21274,11
738016,8559047,3389,107
738053,8559047,25149,39
738084,8559047,11500,24
738102,8563789,20939,169
738129,8563789,19524,32
738163,8563789,24997,14
738175,8563789,22689,12
738215,8564644,3371,27
738251,8564644,15698,9
738258,8564644,4611,8
738278,8564644,22526,6
738302,8564935,17213,243
738317,8564935,15169,96
738344,8564935,29316,43
738365,8564935,11366,31
738375,8564935,11978,27
738393,8564935,25152,22
738407,8565083,18045,46
738409,8565083,17213,34
738414,8565083,8683,29
738436,8565083,15048,10
738459,8565083,3379,7
738479,8565083,25506,6
738490,8565083,12315,5
738496,8570787,8717,327
738506,8570787,17213,32
738521,8570787,7725,15
738533,8570787,24995,10
738541,8570787,32586,9
738576,8570787,31505,5
738651,8573020,11643,15
738658,8573020,22618,14
738702,8573642,27199,299
738721,8573642,2852,61
738723,8573642,29011,54
738747,8573642,20731,29
738757,8573642,21274,26
738820,8574333,22034,28
738848,8574333,25149,13
738873,8574333,8683,9
738885,8574333,24992,8
738928,8575295,33035,13
738929,8575295,29452,12
738985,8575295,27170,4
739000,8579016,5207,38
739004,8579016,27111,32
739005,8579016,21773,31
739035,8579016,30019,7
739049,8579016,6122,4
739065,8579016,19524,3
739125,8581936,17213,45
739132,8581936,33009,36
739188,8581936,8055,13
739196,8584686,11743,1378
739197,8584686,4949,424
739207,8584686,22034,107
739247,8584686,21374,28
739256,8584686,13150,23
739293,8584686,781,13
739312,8584913,5207,20
739364,8584913,3392,5
739393,8584913,32689,4
739403,8592946,28384,68
739407,8592946,19733,48
739458,8592946,21739,10
739460,8592946,24960,9
739471,8592946,25506,8
739479,8592946,29599,8
739482,8592946,24997,7
739486,8592946,5051,7
739499,8593026,30358,45
739549,8593026,10093,5
739552,8593026,17391,5
739567,8593026,12035,4
